+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2012-04-05 | 115.57 | 116.30 | 113.95 |          |        |          |        |      110 |    113.20 |  1257.92 | 12785.03 |
| 2012-04-09 | 114.27 | 116.18 | 114.02 |          |        |          |        |      110 |    113.30 |  1115.14 | 12642.25 |
| 2012-04-10 | 112.36 | 115.71 | 114.06 |          |        |          |        |      110 |    113.30 |   904.15 | 12431.26 |
| 2012-04-11 | 113.26 | 115.36 | 114.11 |          |        |          |        |      110 |    113.72 |  1004.19 | 12531.30 |
| 2012-04-12 | 114.74 | 115.22 | 114.19 |          |        |          |        |      110 |    114.15 |  1166.98 | 12694.09 |
| 2012-04-13 | 113.38 | 114.97 | 114.26 |          |        |          |        |      110 |    114.25 |  1016.92 | 12544.03 |
| 2012-04-16 | 113.31 | 114.66 | 114.29 |          |        |          |        |      110 |    114.26 |  1008.74 | 12535.85 |
| 2012-04-17 | 114.98 | 114.43 | 114.36 |          |        |          |        |      110 |    114.43 |  1193.35 | 12720.46 |
| 2012-04-18 |  114.6 | 114.21 | 114.42 |          |        |          |        |      110 |    114.43 |  1150.61 | 12677.71 |
| 2012-04-19 | 113.86 | 114.03 | 114.46 |          |        |   MA-    | 114.61 |      110 |    114.43 |  1152.43 | 12679.53 |
| 2012-04-20 | 114.05 | 113.88 | 114.50 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-23 | 113.09 | 113.76 | 114.51 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-24 | 113.52 | 113.88 | 114.53 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-25 | 115.08 | 114.06 | 114.57 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-26 | 115.88 | 114.17 | 114.65 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-27 | 116.07 | 114.44 | 114.72 |          |        |          |        |          |           |          | 12679.53 |
| 2012-04-30 | 115.64 | 114.68 | 114.78 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-01 | 116.36 | 114.81 | 114.88 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-02 | 116.01 | 114.95 | 115.01 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-03 | 115.13 | 115.08 | 115.09 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-04 | 113.26 | 115.00 | 115.10 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-07 | 113.35 | 115.03 | 115.11 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-08 | 112.89 | 114.97 | 115.10 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-09 | 112.22 | 114.68 | 115.02 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-10 | 112.45 | 114.34 | 114.95 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-11 | 112.12 | 113.94 | 114.86 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-14 | 110.88 | 113.47 | 114.73 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-15 | 110.24 | 112.86 | 114.58 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-16 | 109.82 | 112.24 | 114.42 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-17 | 108.19 | 111.54 | 114.23 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-18 | 107.26 | 110.94 | 114.03 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-21 | 109.11 | 110.52 | 113.87 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-22 |  109.3 | 110.16 | 113.68 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-23 | 109.35 | 109.87 | 113.49 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-24 | 109.57 | 109.58 | 113.33 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-25 | 109.21 | 109.29 | 113.16 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-29 | 110.54 | 109.26 | 113.02 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-30 | 108.93 | 109.13 | 112.81 |          |        |          |        |          |           |          | 12679.53 |
| 2012-05-31 | 108.69 | 109.02 | 112.60 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-01 | 105.96 | 108.79 | 112.36 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-04 | 105.91 | 108.66 | 112.12 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-05 | 106.71 | 108.42 | 111.93 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-06 | 109.11 | 108.40 | 111.85 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-07 | 109.17 | 108.38 | 111.75 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-08 | 110.04 | 108.43 | 111.63 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-11 | 108.64 | 108.37 | 111.51 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-12 | 109.89 | 108.31 | 111.43 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-13 | 109.19 | 108.33 | 111.28 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-14 | 110.35 | 108.50 | 111.17 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-15 | 111.48 | 109.05 | 111.12 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-18 | 111.69 | 109.63 | 111.06 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-19 | 112.77 | 110.23 | 111.05 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-20 | 112.59 | 110.58 | 111.03 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-21 | 110.06 | 110.67 | 110.90 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-22 | 110.91 | 110.76 | 110.78 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-25 | 109.13 | 110.81 | 110.60 |          |        |          |        |          |           |          | 12679.53 |
| 2012-06-26 | 109.68 | 110.78 | 110.45 |   MA+    | 109.45 |          |        |      115 |    105.82 |    26.76 | 12706.29 |
| 2012-06-27 | 110.67 | 110.93 | 110.31 |          |        |          |        |      115 |    106.65 |   140.48 | 12820.02 |
| 2012-06-28 | 110.35 | 110.93 | 110.17 |          |        |          |        |      115 |    106.65 |   104.17 | 12783.70 |
| 2012-06-29 |  113.1 | 111.10 | 110.12 |          |        |          |        |      115 |    108.67 |   420.50 | 13100.04 |
| 2012-07-02 | 113.44 | 111.27 | 110.12 |          |        |          |        |      115 |    108.67 |   459.69 | 13139.22 |
| 2012-07-03 | 114.19 | 111.41 | 110.14 |          |        |          |        |      115 |    108.95 |   545.70 | 13225.23 |
| 2012-07-05 | 113.68 | 111.52 | 110.17 |          |        |          |        |      115 |    108.95 |   486.45 | 13165.98 |
| 2012-07-06 |  112.6 | 111.78 | 110.17 |          |        |          |        |      115 |    108.95 |   362.21 | 13041.74 |
| 2012-07-09 | 112.46 | 111.93 | 110.17 |          |        |          |        |      115 |    109.31 |   345.96 | 13025.49 |
| 2012-07-10 | 111.48 | 112.17 | 110.16 |          |        |          |        |      115 |    109.93 |   233.19 | 12912.72 |
| 2012-07-11 | 111.49 | 112.35 | 110.17 |          |        |          |        |      115 |    110.48 |   235.10 | 12914.63 |
| 2012-07-12 | 110.95 | 112.37 | 110.19 |          |        |          |        |      115 |    110.62 |   172.98 | 12852.51 |
| 2012-07-13 | 112.81 | 112.62 | 110.27 |          |        |          |        |      115 |    110.68 |   387.05 | 13066.58 |
| 2012-07-16 | 112.55 | 112.56 | 110.38 |          |        |          |        |      115 |    110.70 |   356.47 | 13036.00 |
| 2012-07-17 | 113.32 | 112.55 | 110.53 |          |        |          |        |      115 |    110.88 |   445.35 | 13124.89 |
| 2012-07-18 | 114.16 | 112.55 | 110.65 |          |        |          |        |      115 |    110.88 |   541.88 | 13221.41 |
| 2012-07-19 | 114.46 | 112.63 | 110.78 |          |        |          |        |      115 |    111.13 |   576.28 | 13255.81 |
| 2012-07-20 | 113.41 | 112.71 | 110.88 |          |        |          |        |      115 |    111.18 |   455.86 | 13135.39 |
| 2012-07-23 | 112.26 | 112.69 | 110.95 |          |        |          |        |      115 |    111.19 |   323.98 | 13003.52 |
| 2012-07-24 |  111.3 | 112.67 | 111.00 |          |        |          |        |      115 |    111.19 |   213.12 | 12892.65 |
| 2012-07-25 | 111.33 | 112.66 | 111.02 |          |        |          |        |      115 |    111.19 |   215.98 | 12895.52 |
| 2012-07-26 | 113.16 | 112.88 | 111.13 |          |        |          |        |      115 |    111.19 |   427.20 | 13106.73 |
| 2012-07-27 | 115.25 | 113.12 | 111.29 |          |        |          |        |      115 |    111.72 |   667.07 | 13346.61 |
| 2012-07-30 | 115.25 | 113.39 | 111.53 |          |        |          |        |      115 |    111.76 |   667.07 | 13346.61 |
| 2012-07-31 | 114.44 | 113.50 | 111.74 |          |        |          |        |      115 |    112.05 |   574.37 | 13253.90 |
| 2012-08-01 | 114.34 | 113.52 | 111.93 |          |        |          |        |      115 |    112.31 |   562.90 | 13242.43 |
| 2012-08-02 | 113.55 | 113.43 | 112.04 |          |        |          |        |      115 |    112.49 |   472.11 | 13151.64 |
| 2012-08-03 |  115.8 | 113.67 | 112.21 |          |        |          |        |      115 |    112.76 |   731.10 | 13410.64 |
| 2012-08-06 | 116.03 | 114.05 | 112.36 |          |        |          |        |      115 |    112.92 |   756.91 | 13436.44 |
| 2012-08-07 | 116.61 | 114.58 | 112.56 |          |        |          |        |      115 |    113.19 |   823.80 | 13503.34 |
| 2012-08-08 | 116.75 | 115.12 | 112.73 |          |        |          |        |      115 |    113.19 |   840.05 | 13519.58 |
| 2012-08-09 | 116.85 | 115.49 | 112.92 |          |        |          |        |      115 |    113.19 |   851.52 | 13531.05 |
| 2012-08-10 | 117.04 | 115.67 | 113.08 |          |        |          |        |      115 |    113.19 |   873.50 | 13553.03 |
| 2012-08-13 | 116.98 | 115.84 | 113.22 |          |        |          |        |      115 |    113.19 |   866.81 | 13546.34 |
| 2012-08-14 |  117.0 | 116.10 | 113.36 |          |        |          |        |      115 |    113.19 |   868.72 | 13548.25 |
| 2012-08-15 | 117.13 | 116.38 | 113.47 |          |        |          |        |      115 |    113.19 |   884.01 | 13563.55 |
| 2012-08-16 |  118.0 | 116.82 | 113.60 |          |        |          |        |      115 |    113.25 |   983.40 | 13662.93 |
| 2012-08-17 | 118.16 | 117.06 | 113.80 |          |        |          |        |      115 |    113.25 |  1001.56 | 13681.09 |
| 2012-08-20 | 118.16 | 117.27 | 113.98 |          |        |          |        |      115 |    113.25 |  1002.52 | 13682.05 |
| 2012-08-21 | 117.81 | 117.39 | 114.20 |          |        |          |        |      115 |    113.75 |   961.43 | 13640.96 |
| 2012-08-22 | 117.86 | 117.50 | 114.41 |          |        |          |        |      115 |    113.75 |   967.16 | 13646.69 |
| 2012-08-23 | 116.89 | 117.50 | 114.56 |          |        |          |        |      115 |    113.75 |   856.30 | 13535.83 |
| 2012-08-24 |  117.6 | 117.56 | 114.74 |          |        |          |        |      115 |    113.75 |   937.53 | 13617.06 |
| 2012-08-27 | 117.62 | 117.62 | 114.86 |          |        |          |        |      115 |    113.96 |   940.40 | 13619.93 |
| 2012-08-28 | 117.51 | 117.67 | 114.96 |          |        |          |        |      115 |    114.55 |   927.02 | 13606.55 |
| 2012-08-29 |  117.6 | 117.72 | 115.04 |          |        |          |        |      115 |    115.34 |   937.53 | 13617.06 |
| 2012-08-30 | 116.75 | 117.60 | 115.12 |          |        |          |        |      115 |    115.79 |   840.05 | 13519.58 |
| 2012-08-31 | 117.31 | 117.51 | 115.24 |          |        |          |        |      115 |    115.87 |   904.08 | 13583.62 |
| 2012-09-04 |  117.2 | 117.42 | 115.36 |          |        |          |        |      115 |    115.96 |   891.66 | 13571.19 |
| 2012-09-05 |  117.1 | 117.34 | 115.50 |          |        |          |        |      115 |    116.23 |   880.19 | 13559.72 |
| 2012-09-06 | 119.48 | 117.51 | 115.69 |          |        |          |        |      115 |    116.87 |  1153.52 | 13833.05 |
| 2012-09-07 | 119.94 | 117.81 | 115.92 |          |        |          |        |      115 |    117.74 |  1207.03 | 13886.57 |
| 2012-09-10 | 119.26 | 117.98 | 116.08 |          |        |          |        |      115 |    117.76 |  1128.67 | 13808.20 |
| 2012-09-11 | 119.59 | 118.17 | 116.26 |          |        |          |        |      115 |    117.76 |  1166.90 | 13846.43 |
| 2012-09-12 | 119.99 | 118.42 | 116.42 |          |        |          |        |      115 |    117.76 |  1212.77 | 13892.30 |
| 2012-09-13 | 121.82 | 118.84 | 116.62 |          |        |          |        |      115 |    119.03 |  1423.02 | 14102.56 |
